Geneid	Length	C1	C2	IL8_1	IL8_2
ENSMUSG00000093763	60	0	0	0	0
ENSMUSG00000032218	1541	143	93	11	10
ENSMUSG00000032217	5003	957	575	595	523
ENSMUSG00000065202	113	0	0	0	0
ENSMUSG00000088284	99	0	0	0	0
ENSMUSG00000094366	107	0	0	0	0
ENSMUSG00000064921	108	0	0	0	0
ENSMUSG00000032212	3646	1474	972	904	844
ENSMUSG00000042444	8081	1556	996	1363	1254
ENSMUSG00000074213	1610	2	1	4	3
ENSMUSG00000054693	4593	2148	1370	993	967
ENSMUSG00000032207	1919	2	3	2	2
ENSMUSG00000087744	82	0	0	0	0
ENSMUSG00000096160	843	1	7	5	2
ENSMUSG00000032204	3357	0	0	1	5
ENSMUSG00000013584	2264	0	0	0	0
ENSMUSG00000032199	2424	2839	1746	1181	1103
ENSMUSG00000092137	1726	0	0	0	0
ENSMUSG00000041361	2283	24	17	10	12
ENSMUSG00000032232	7231	1023	642	408	367
ENSMUSG00000099220	262	0	0	0	0
ENSMUSG00000104467	1732	21	20	9	7
ENSMUSG00000032228	6790	4830	2968	1179	1048
ENSMUSG00000102143	3203	56	37	3	7
ENSMUSG00000102939	2741	1	0	0	0
ENSMUSG00000098761	709	0	1	0	0
ENSMUSG00000104107	1995	1	1	0	0
ENSMUSG00000099313	99	0	0	0	0
ENSMUSG00000104469	2299	0	0	0	0
ENSMUSG00000104078	2426	0	0	1	0
ENSMUSG00000104432	1644	4	2	0	3
ENSMUSG00000077821	90	0	0	0	0
ENSMUSG00000102874	2684	0	0	0	0
ENSMUSG00000098915	613	487	280	274	220
ENSMUSG00000084619	99	0	0	0	0
ENSMUSG00000099253	805	0	0	1	0
ENSMUSG00000061390	379	0	0	0	0
ENSMUSG00000099020	432	0	0	0	0
ENSMUSG00000099190	510	1	0	0	0
ENSMUSG00000098412	616	1	0	0	0
ENSMUSG00000089530	104	0	0	0	0
ENSMUSG00000098340	367	1	0	0	0
ENSMUSG00000038535	5968	779	563	398	349
ENSMUSG00000098492	445	3	3	0	1
ENSMUSG00000098893	799	2	1	2	2
ENSMUSG00000102225	2006	8	5	0	0
ENSMUSG00000103133	1559	36	22	8	10
ENSMUSG00000103388	988	18	5	10	6
ENSMUSG00000097211	1867	1	0	0	0
ENSMUSG00000102925	2754	0	0	0	0
ENSMUSG00000098959	857	1	0	0	0
ENSMUSG00000098801	529	0	0	0	0
ENSMUSG00000099019	517	0	0	0	0
ENSMUSG00000032221	5250	39	32	7	10
ENSMUSG00000103445	3247	1	0	1	0
ENSMUSG00000098778	551	0	0	0	0
ENSMUSG00000090626	4238	99	53	23	30
ENSMUSG00000095555	126	0	0	0	0
ENSMUSG00000096986	1191	2	0	0	0
ENSMUSG00000037674	8648	983	678	950	807
ENSMUSG00000099310	208	0	0	0	1
ENSMUSG00000102672	2085	3	0	3	3
ENSMUSG00000098275	817	1	3	2	1
ENSMUSG00000099051	794	1	0	5	0
ENSMUSG00000098573	597	0	0	0	0
ENSMUSG00000064735	107	0	0	0	0
ENSMUSG00000032216	9177	35134	21714	9038	9324
ENSMUSG00000104273	1492	4	0	2	2
ENSMUSG00000102573	3502	8	6	2	2
ENSMUSG00000104066	212	0	0	1	0
ENSMUSG00000102411	2749	150	85	49	40
ENSMUSG00000098294	527	0	0	0	0
ENSMUSG00000036030	9148	54	29	7	5
ENSMUSG00000098471	307	0	0	0	0
ENSMUSG00000102971	1910	0	0	0	0
ENSMUSG00000102330	1441	0	1	0	0
ENSMUSG00000034910	7916	392	219	82	76
ENSMUSG00000092192	1975	0	0	0	0
ENSMUSG00000089865	4383	0	0	0	0
ENSMUSG00000096559	107	0	0	0	0
ENSMUSG00000102797	1274	0	0	0	0
ENSMUSG00000086158	711	57	30	20	19
ENSMUSG00000034563	4097	18	15	11	15
ENSMUSG00000098589	122	0	2	3	2
ENSMUSG00000079469	5059	314	214	160	142
ENSMUSG00000102305	1847	11	4	4	8
ENSMUSG00000098332	496	94	65	32	31
ENSMUSG00000032202	3168	31	20	2	2
ENSMUSG00000098468	307	0	0	0	0
ENSMUSG00000092622	1681	0	0	0	0
ENSMUSG00000092310	1016	0	0	0	0
ENSMUSG00000032215	1706	588	396	200	207
ENSMUSG00000103556	2233	0	0	0	0
ENSMUSG00000066478	313	0	0	0	0
ENSMUSG00000098875	631	0	0	0	0
ENSMUSG00000062151	8796	2	0	0	0
ENSMUSG00000103832	2028	0	0	0	0
ENSMUSG00000099064	160	0	0	0	0
ENSMUSG00000084426	130	0	0	0	0
ENSMUSG00000103202	3071	0	0	0	0
ENSMUSG00000095631	119	0	0	0	0
ENSMUSG00000044976	5196	1	0	1	0
ENSMUSG00000084725	115	0	0	0	0
ENSMUSG00000098313	478	0	0	0	0
ENSMUSG00000101526	507	0	0	0	0
ENSMUSG00000098748	190	0	0	0	0
ENSMUSG00000098272	307	0	0	0	0
ENSMUSG00000088635	143	0	0	0	0
ENSMUSG00000066477	3162	2	2	1	0
ENSMUSG00000093662	2740	0	0	0	0
ENSMUSG00000101596	2477	0	0	0	0
ENSMUSG00000043013	3957	0	0	0	0
ENSMUSG00000034858	4521	607	375	574	450
ENSMUSG00000007656	4449	1413	947	569	509
ENSMUSG00000034593	11783	6880	4309	3242	2986
ENSMUSG00000090001	543	1	1	0	1
ENSMUSG00000089651	1223	4	0	2	7
ENSMUSG00000033590	6733	3	5	1	1
ENSMUSG00000032192	1188	216	128	91	88
ENSMUSG00000032191	1220	0	1	0	0
ENSMUSG00000042688	4232	3287	2057	1974	1730
ENSMUSG00000097021	1481	4	2	1	4
ENSMUSG00000097298	531	0	0	0	0
ENSMUSG00000042487	2192	456	286	277	234
ENSMUSG00000058587	3578	1255	812	816	743
ENSMUSG00000032186	10391	14	7	11	4
ENSMUSG00000032184	1200	172	103	150	139
ENSMUSG00000032181	2249	0	0	0	0
ENSMUSG00000102176	688	0	0	0	0
ENSMUSG00000098232	1007	0	0	0	0
ENSMUSG00000032179	3822	1	1	0	0
ENSMUSG00000097836	4583	0	0	0	0
ENSMUSG00000105435	104	0	0	0	0
ENSMUSG00000093025	84	0	0	0	0
ENSMUSG00000007908	3737	6	1	0	0
ENSMUSG00000103354	3498	0	0	0	0
ENSMUSG00000059383	2080	2	1	4	2
ENSMUSG00000032360	4556	0	0	0	0
ENSMUSG00000098894	581	0	0	0	0
ENSMUSG00000032358	3879	0	0	0	0
ENSMUSG00000098335	754	0	0	0	0
ENSMUSG00000098924	376	0	0	0	0
ENSMUSG00000077144	120	0	0	0	0
ENSMUSG00000103496	3271	0	0	0	0
ENSMUSG00000099239	898	0	0	0	0
ENSMUSG00000084502	293	0	0	0	0
ENSMUSG00000098888	298	0	0	0	0
ENSMUSG00000032357	1726	0	0	0	0
ENSMUSG00000098941	205	0	0	0	0
ENSMUSG00000098333	238	0	0	0	0
ENSMUSG00000098370	2868	0	0	0	0
ENSMUSG00000099138	2200	0	0	0	0
ENSMUSG00000032355	3520	2	1	0	0
ENSMUSG00000098668	402	0	0	0	0
ENSMUSG00000102783	1009	0	0	0	0
ENSMUSG00000103794	551	0	0	0	0
ENSMUSG00000099170	2033	1	0	0	0
ENSMUSG00000032352	4089	188	129	65	59
ENSMUSG00000099094	1305	5	3	4	5
ENSMUSG00000098895	1201	0	0	0	0
ENSMUSG00000093211	76	0	0	0	0
ENSMUSG00000044938	6494	219	165	34	22
ENSMUSG00000032350	3423	740	475	1146	1139
ENSMUSG00000032349	2782	1284	899	471	457
ENSMUSG00000077730	127	0	0	0	0
ENSMUSG00000023333	2034	2	2	0	0
ENSMUSG00000001366	2574	639	440	283	258
ENSMUSG00000009828	8336	662	352	292	292
ENSMUSG00000065037	331	15	9	12	14
ENSMUSG00000097574	1444	11	9	4	1
ENSMUSG00000032348	957	1308	815	523	607
ENSMUSG00000074183	875	3	5	25	18
ENSMUSG00000074179	993	1	2	3	2
ENSMUSG00000066463	1300	0	0	0	0
ENSMUSG00000090802	258	0	0	0	0
ENSMUSG00000038750	850	0	0	0	0
ENSMUSG00000057933	870	9	3	4	3
ENSMUSG00000060461	619	0	0	2	0
ENSMUSG00000032346	2138	1	0	1	0
ENSMUSG00000083032	567	0	0	0	0
ENSMUSG00000090724	1203	0	0	0	0
ENSMUSG00000070291	2207	0	0	0	0
ENSMUSG00000087052	2203	0	0	0	0
ENSMUSG00000032344	4082	105	63	53	45
ENSMUSG00000090317	922	0	0	0	0
ENSMUSG00000032342	2366	276	155	115	115
ENSMUSG00000037742	1794	124237	81663	67133	66646
ENSMUSG00000076138	108	0	0	0	0
ENSMUSG00000049624	3356	409	294	162	170
ENSMUSG00000046186	5860	758	476	390	343
ENSMUSG00000091147	392	0	0	0	0
ENSMUSG00000059422	1201	79	62	34	38
ENSMUSG00000102020	439	1	0	0	0
ENSMUSG00000032332	12154	68854	42694	8167	8294
ENSMUSG00000086608	1750	4	1	1	1
ENSMUSG00000032330	754	1226	847	470	484
ENSMUSG00000032328	3735	4718	2946	2863	2891
ENSMUSG00000086918	1520	16	10	2	3
ENSMUSG00000034898	4640	375	261	50	43
ENSMUSG00000092565	280	0	0	0	0
ENSMUSG00000092581	304	0	0	0	0
ENSMUSG00000088908	286	0	0	0	0
ENSMUSG00000034252	5132	1622	955	689	637
ENSMUSG00000093779	328	0	0	0	0
ENSMUSG00000084917	2581	32	10	9	5
ENSMUSG00000033577	7972	773	485	557	535
ENSMUSG00000099016	633	0	0	0	0
ENSMUSG00000032343	3630	0	0	0	0
ENSMUSG00000098685	564	5	0	1	0
ENSMUSG00000098935	557	0	0	0	0
ENSMUSG00000099085	871	0	0	0	0
ENSMUSG00000097655	505	0	0	0	0
ENSMUSG00000098429	511	0	0	0	0
ENSMUSG00000049511	4724	13	2	29	29
ENSMUSG00000097466	1732	0	0	0	0
ENSMUSG00000079225	1080	79	58	46	35
ENSMUSG00000097241	729	0	0	0	0
ENSMUSG00000043289	4121	1	0	1	2
ENSMUSG00000103536	604	0	0	0	0
ENSMUSG00000081273	440	0	0	1	0
ENSMUSG00000077415	131	0	0	0	0
ENSMUSG00000099266	445	0	0	0	0
ENSMUSG00000089066	61	0	0	0	0
ENSMUSG00000088760	97	0	0	0	0
ENSMUSG00000098420	328	0	0	0	0
ENSMUSG00000032251	2158	253	154	117	141
ENSMUSG00000032253	10756	2051	1200	1093	1011
ENSMUSG00000099188	166	0	0	0	0
ENSMUSG00000066456	1546	334	228	129	142
ENSMUSG00000102882	2757	2	3	5	1
ENSMUSG00000101144	1185	1	0	0	0
ENSMUSG00000104080	1131	0	0	0	0
ENSMUSG00000098747	635	0	0	0	0
ENSMUSG00000032258	4757	178	147	168	155
ENSMUSG00000058838	467	143	123	105	109
ENSMUSG00000099718	366	1	0	0	0
ENSMUSG00000103044	2621	0	0	0	0
ENSMUSG00000099816	388	0	0	0	0
ENSMUSG00000100027	406	0	0	0	0
ENSMUSG00000032261	7357	55	28	79	77
ENSMUSG00000100155	1409	0	0	0	0
ENSMUSG00000032262	3001	166	96	80	78
ENSMUSG00000038379	2902	129	88	24	27
ENSMUSG00000032263	1613	21	13	8	3
ENSMUSG00000101392	107	0	0	0	0
ENSMUSG00000101077	1024	0	0	0	0
ENSMUSG00000077666	185	0	0	0	0
ENSMUSG00000099927	798	0	2	0	1
ENSMUSG00000065122	164	0	0	0	0
ENSMUSG00000099724	1084	0	0	0	0
ENSMUSG00000102064	205	0	0	0	0
ENSMUSG00000099779	2192	8	1	4	4
ENSMUSG00000101673	445	0	0	0	0
ENSMUSG00000079433	57	0	0	0	0
ENSMUSG00000032265	5703	868	600	931	785
ENSMUSG00000103368	1841	0	0	0	0
ENSMUSG00000065274	136	0	0	0	0
ENSMUSG00000035941	5650	1309	894	592	564
ENSMUSG00000103715	1352	6	1	6	1
ENSMUSG00000065706	130	0	0	0	0
ENSMUSG00000099980	760	0	0	0	0
ENSMUSG00000100019	808	0	0	0	0
ENSMUSG00000056031	2557	34	14	27	33
ENSMUSG00000035274	3694	962	582	854	812
ENSMUSG00000032415	1790	38	15	23	23
ENSMUSG00000083731	544	0	0	0	0
ENSMUSG00000034973	9193	938	562	662	549
ENSMUSG00000103731	472	26	15	6	9
ENSMUSG00000056131	2667	307	209	103	126
ENSMUSG00000032417	1380	29	23	17	11
ENSMUSG00000032418	3608	2135	1225	1334	1307
ENSMUSG00000102259	1159	1	0	0	0
ENSMUSG00000087466	1825	3	0	1	0
ENSMUSG00000093074	114	0	0	0	0
ENSMUSG00000089373	128	0	0	0	0
ENSMUSG00000104120	2523	1	1	0	0
ENSMUSG00000033491	3444	4	6	7	6
ENSMUSG00000033419	4349	0	0	0	0
ENSMUSG00000103891	2309	0	0	0	0
ENSMUSG00000047897	503	0	0	0	0
ENSMUSG00000032872	2644	562	385	255	249
ENSMUSG00000099539	483	0	0	0	0
ENSMUSG00000042761	2257	3	2	0	1
ENSMUSG00000102830	1078	0	1	0	0
ENSMUSG00000056919	7685	627	422	374	309
ENSMUSG00000087731	134	0	1	0	1
ENSMUSG00000099385	478	0	0	0	0
ENSMUSG00000102683	387	0	0	0	0
ENSMUSG00000032419	4679	938	619	280	291
ENSMUSG00000103710	2806	16	10	12	11
ENSMUSG00000102684	1829	0	0	0	0
ENSMUSG00000102043	502	0	0	0	0
ENSMUSG00000093937	132	0	0	0	0
ENSMUSG00000077553	130	0	0	0	0
ENSMUSG00000099584	604	0	0	0	0
ENSMUSG00000099886	662	0	0	0	0
ENSMUSG00000102075	586	0	0	0	0
ENSMUSG00000100782	2599	8	9	2	3
ENSMUSG00000100337	822	0	0	0	0
ENSMUSG00000032420	3995	341	220	112	114
ENSMUSG00000032422	3143	753	471	358	395
ENSMUSG00000066443	481	178	129	87	87
ENSMUSG00000092541	889	0	0	0	1
ENSMUSG00000101335	2153	19	15	23	21
ENSMUSG00000032423	10235	3879	2246	1674	1680
ENSMUSG00000097195	1045	435	294	1123	1095
ENSMUSG00000094263	72	5	1	8	12
ENSMUSG00000094179	72	3	1	2	4
ENSMUSG00000084703	116	0	0	0	0
ENSMUSG00000032425	3472	329	188	187	164
ENSMUSG00000092805	290	0	1	0	0
ENSMUSG00000090693	1981	3	2	2	2
ENSMUSG00000097073	3177	76	35	29	33
ENSMUSG00000099389	334	0	0	0	0
ENSMUSG00000095772	72	0	0	0	2
ENSMUSG00000097314	327	0	0	0	0
ENSMUSG00000101677	318	0	0	0	0
ENSMUSG00000103967	988	1	3	1	0
ENSMUSG00000102533	3255	4	7	3	4
ENSMUSG00000079427	801	45	39	28	20
ENSMUSG00000074149	2464	2	2	10	6
ENSMUSG00000099974	863	0	0	0	0
ENSMUSG00000103165	1000	0	0	0	0
ENSMUSG00000077258	127	0	0	0	0
ENSMUSG00000103837	210	0	0	0	0
ENSMUSG00000101698	904	0	0	0	0
ENSMUSG00000067399	1990	7	4	7	11
ENSMUSG00000097177	5678	48	23	37	42
ENSMUSG00000101865	331	0	0	0	0
ENSMUSG00000096191	72	0	0	0	0
ENSMUSG00000097677	785	0	0	0	0
ENSMUSG00000099930	3433	0	0	0	0
ENSMUSG00000077554	125	0	0	0	0
ENSMUSG00000102037	819	0	0	0	0
ENSMUSG00000103581	3256	0	0	0	1
ENSMUSG00000103336	988	0	0	0	0
ENSMUSG00000102156	393	0	0	0	0
ENSMUSG00000096473	72	0	0	0	0
ENSMUSG00000100602	331	0	0	0	0
ENSMUSG00000079162	2262	10	1	4	8
ENSMUSG00000074146	3676	0	0	3	6
ENSMUSG00000077465	128	0	0	0	0
ENSMUSG00000089929	817	0	0	0	0
ENSMUSG00000100838	664	0	0	0	0
ENSMUSG00000066442	1104	25	3	13	6
ENSMUSG00000103247	3871	1	0	0	1
ENSMUSG00000039313	7202	1	1	0	0
ENSMUSG00000032353	1347	2296	1475	1012	973
ENSMUSG00000047606	5493	0	0	0	0
ENSMUSG00000100523	463	0	0	0	0
ENSMUSG00000065596	69	0	0	0	0
ENSMUSG00000098727	462	0	0	0	0
ENSMUSG00000098627	3550	0	0	0	0
ENSMUSG00000032356	8493	17	11	6	4
ENSMUSG00000088976	268	0	0	0	0
ENSMUSG00000100060	643	0	0	0	0
ENSMUSG00000032359	1617	129	95	166	120
ENSMUSG00000062270	1941	7789	5110	4241	4166
ENSMUSG00000096976	1537	15	9	15	13
ENSMUSG00000096647	871	4	7	9	7
ENSMUSG00000104263	3345	75	32	40	20
ENSMUSG00000032363	5736	3483	2040	2413	2205
ENSMUSG00000037410	8688	1479	876	1192	1085
ENSMUSG00000081520	331	0	0	2	4
ENSMUSG00000084652	171	0	0	0	0
ENSMUSG00000065881	177	0	0	0	0
ENSMUSG00000099366	601	0	0	0	0
ENSMUSG00000101938	292	0	0	0	0
ENSMUSG00000100663	163	0	0	0	0
ENSMUSG00000099512	1159	0	0	0	0
ENSMUSG00000103547	149	0	0	0	0
ENSMUSG00000102076	292	0	0	0	0
ENSMUSG00000099406	216	0	0	0	0
ENSMUSG00000056904	1348	27	24	7	5
ENSMUSG00000103938	2035	0	0	0	0
ENSMUSG00000100568	442	0	0	0	0
ENSMUSG00000102814	2475	0	0	0	0
ENSMUSG00000104286	2433	0	0	0	0
ENSMUSG00000102568	1824	0	1	0	0
ENSMUSG00000101608	599	0	0	0	0
ENSMUSG00000102406	740	0	0	0	0
ENSMUSG00000032368	5648	373	244	348	345
ENSMUSG00000036972	4554	23	21	37	31
ENSMUSG00000102803	884	3	2	2	5
ENSMUSG00000100341	688	0	0	0	0
ENSMUSG00000104216	825	0	0	0	0
ENSMUSG00000087871	105	0	0	0	0
ENSMUSG00000095654	1191	0	0	0	0
ENSMUSG00000032369	2366	425	265	755	750
ENSMUSG00000098766	104	3	3	8	4
ENSMUSG00000032372	1991	759	404	623	529
ENSMUSG00000101370	248	0	0	0	0
ENSMUSG00000074139	1052	1	0	0	1
ENSMUSG00000082623	528	0	0	0	0
ENSMUSG00000032377	3204	551	339	226	222
ENSMUSG00000077400	131	0	0	0	0
ENSMUSG00000103622	4069	45	31	17	20
ENSMUSG00000099610	148	0	0	0	0
ENSMUSG00000032374	3712	5924	3913	5442	5436
ENSMUSG00000101357	466	0	0	0	0
ENSMUSG00000101822	716	0	0	0	0
ENSMUSG00000101734	1708	1	0	0	0
ENSMUSG00000099823	872	0	0	0	0
ENSMUSG00000101309	333	0	0	0	0
ENSMUSG00000100294	619	0	0	0	0
ENSMUSG00000098171	1003	0	0	0	0
ENSMUSG00000064889	157	0	0	0	0
ENSMUSG00000101949	574	0	0	0	0
ENSMUSG00000099359	346	0	0	0	0
ENSMUSG00000045414	3950	3190	1939	1402	1364
ENSMUSG00000089551	96	0	0	0	0
ENSMUSG00000101595	1049	0	3	0	0
ENSMUSG00000031129	3468	1442	872	193	180
ENSMUSG00000089709	1751	1	0	0	0
ENSMUSG00000098251	62	1	0	0	1
ENSMUSG00000033350	7328	283	160	96	94
ENSMUSG00000103755	1094	5	0	0	0
ENSMUSG00000101281	988	0	0	0	0
ENSMUSG00000101459	590	0	0	0	0
ENSMUSG00000032407	7732	1343	858	925	771
ENSMUSG00000101037	1319	13	6	8	2
ENSMUSG00000064225	8367	0	0	2	0
ENSMUSG00000086585	589	0	0	0	0
ENSMUSG00000101936	442	0	0	0	0
ENSMUSG00000065346	110	0	0	0	0
ENSMUSG00000086248	234	0	0	0	0
ENSMUSG00000015354	4438	145	92	27	24
ENSMUSG00000100825	589	0	0	0	0
ENSMUSG00000032839	4559	38	22	68	68
ENSMUSG00000049493	3704	3	1	0	1
ENSMUSG00000096655	2905	1	3	0	1
ENSMUSG00000032409	8074	722	466	398	350
ENSMUSG00000089085	178	0	0	1	0
ENSMUSG00000097777	3351	29	20	13	14
ENSMUSG00000032410	10481	1759	1099	1281	1105
ENSMUSG00000101867	600	2	0	2	1
ENSMUSG00000100931	1137	11	11	12	14
ENSMUSG00000103507	2227	45	23	23	18
ENSMUSG00000041440	5652	210	119	111	100
ENSMUSG00000032411	7603	761	460	195	204
ENSMUSG00000103611	3018	0	0	0	0
ENSMUSG00000100382	241	0	0	0	0
ENSMUSG00000032412	1994	3238	2150	1923	1866
ENSMUSG00000056418	2356	0	0	0	0
ENSMUSG00000051234	1232	1311	893	513	507
ENSMUSG00000099049	82	0	0	0	0
ENSMUSG00000099564	520	0	0	0	0
ENSMUSG00000101615	694	0	0	0	1
ENSMUSG00000032413	5813	492	276	399	398
ENSMUSG00000084701	116	0	0	0	0
ENSMUSG00000100522	205	0	0	0	0
ENSMUSG00000040433	7406	1730	1220	1347	1190
ENSMUSG00000102097	2814	1	2	1	1
ENSMUSG00000101581	1029	0	1	1	2
ENSMUSG00000100383	268	0	0	3	2
ENSMUSG00000100922	868	0	0	1	1
ENSMUSG00000043587	3295	1001	622	166	177
ENSMUSG00000062933	490	585	562	339	335
ENSMUSG00000101209	379	0	0	0	0
ENSMUSG00000046997	2720	6	7	2	1
ENSMUSG00000085541	4427	0	0	0	0
ENSMUSG00000101376	301	0	0	0	0
ENSMUSG00000101365	3382	0	0	0	2
ENSMUSG00000097258	4476	20	17	23	29
ENSMUSG00000032449	5305	2068	1320	1560	1411
ENSMUSG00000084911	3207	365	264	226	195
ENSMUSG00000101502	798	1	5	0	1
ENSMUSG00000101000	1577	0	0	0	0
ENSMUSG00000101953	1096	0	0	0	0
ENSMUSG00000099444	286	0	0	0	0
ENSMUSG00000104167	1880	16	11	13	24
ENSMUSG00000032451	2463	0	0	0	0
ENSMUSG00000087167	611	0	0	0	0
ENSMUSG00000077208	127	0	0	0	0
ENSMUSG00000032452	5691	1	0	0	0
ENSMUSG00000104462	1550	0	0	0	0
ENSMUSG00000090255	3952	0	0	0	0
ENSMUSG00000046995	517	0	0	0	0
ENSMUSG00000032456	2478	34	19	9	5
ENSMUSG00000101452	577	0	0	0	0
ENSMUSG00000046402	2652	307	170	15	15
ENSMUSG00000032454	814	0	0	0	1
ENSMUSG00000103579	1157	0	0	0	0
ENSMUSG00000051074	632	1	3	0	0
ENSMUSG00000032458	3050	4645	3051	1911	1890
ENSMUSG00000032459	1197	286	210	113	110
ENSMUSG00000102861	1256	30	14	17	13
ENSMUSG00000098939	107	0	0	0	0
ENSMUSG00000102458	515	0	0	0	0
ENSMUSG00000102013	1483	0	0	0	0
ENSMUSG00000102889	164	0	0	0	0
ENSMUSG00000103276	392	0	0	0	0
ENSMUSG00000103949	521	0	0	0	0
ENSMUSG00000091080	883	0	0	0	0
ENSMUSG00000063058	881	0	0	0	0
ENSMUSG00000090470	1817	0	0	0	0
ENSMUSG00000100839	853	0	0	0	0
ENSMUSG00000074123	1504	0	0	0	0
ENSMUSG00000101240	439	0	0	0	0
ENSMUSG00000097072	3095	0	0	0	0
ENSMUSG00000050397	1241	0	0	0	0
ENSMUSG00000032463	1076	239	155	107	112
ENSMUSG00000044860	1537	0	0	0	1
ENSMUSG00000032462	6478	278	170	180	164
ENSMUSG00000101498	520	0	0	0	0
ENSMUSG00000096316	798	0	0	0	0
ENSMUSG00000103638	1755	0	1	0	0
ENSMUSG00000056267	4017	192	113	56	73
ENSMUSG00000100281	948	4	6	2	0
ENSMUSG00000103857	2869	5	11	3	6
ENSMUSG00000037681	4483	14	6	2	1
ENSMUSG00000103452	691	0	0	0	0
ENSMUSG00000100123	767	0	0	0	0
ENSMUSG00000032470	4821	631	422	222	226
ENSMUSG00000046242	1514	0	0	0	0
ENSMUSG00000032468	6330	899	531	379	374
ENSMUSG00000032469	2261	266	164	121	125
ENSMUSG00000037953	2757	2	1	0	0
ENSMUSG00000037784	4420	422	268	185	134
ENSMUSG00000032473	4456	0	0	0	0
ENSMUSG00000089655	311	0	0	0	0
ENSMUSG00000077215	127	0	0	0	0
ENSMUSG00000053747	2065	0	0	0	0
ENSMUSG00000077495	134	0	0	0	0
ENSMUSG00000099631	826	0	0	0	0
ENSMUSG00000101584	579	0	0	0	0
ENSMUSG00000103407	1146	0	0	0	0
ENSMUSG00000101042	550	0	0	0	0
ENSMUSG00000100122	265	0	0	0	0
ENSMUSG00000101287	620	0	0	0	0
ENSMUSG00000044244	2793	13	6	9	6
ENSMUSG00000032475	4607	745	528	376	328
ENSMUSG00000100176	456	0	0	0	0
ENSMUSG00000070287	1590	9	9	6	3
ENSMUSG00000037286	6186	1549	939	655	631
ENSMUSG00000086225	992	0	0	0	0
ENSMUSG00000103657	3961	1	0	0	3
ENSMUSG00000104272	1057	4	3	2	1
ENSMUSG00000103624	3025	1	0	0	0
ENSMUSG00000032527	2320	844	565	189	212
ENSMUSG00000100563	364	0	0	0	0
ENSMUSG00000066415	5627	1349	768	694	658
ENSMUSG00000104383	1602	0	0	1	0
ENSMUSG00000043154	7229	1094	694	422	401
ENSMUSG00000104392	2034	10	4	12	3
ENSMUSG00000103672	5531	28	24	14	7
ENSMUSG00000104061	1884	3	2	3	2
ENSMUSG00000102452	1353	0	3	0	0
ENSMUSG00000104094	2685	6	6	4	5
ENSMUSG00000077393	127	0	0	0	1
ENSMUSG00000101001	406	0	0	0	0
ENSMUSG00000099947	253	0	0	0	0
ENSMUSG00000101941	1540	0	0	0	0
ENSMUSG00000096166	132	0	0	0	0
ENSMUSG00000101550	363	0	0	0	0
ENSMUSG00000061486	853	3	0	0	1
ENSMUSG00000100807	745	0	0	0	0
ENSMUSG00000104282	2249	0	0	0	0
ENSMUSG00000032537	6487	2	2	2	2
ENSMUSG00000057710	974	0	0	0	0
ENSMUSG00000103026	1048	0	0	0	0
ENSMUSG00000104041	4328	0	0	0	0
ENSMUSG00000065107	118	0	0	0	0
ENSMUSG00000101648	284	0	0	0	0
ENSMUSG00000102963	4367	0	0	0	0
ENSMUSG00000102702	1251	0	0	0	0
ENSMUSG00000098521	52	0	0	0	0
ENSMUSG00000097524	4869	0	0	0	0
ENSMUSG00000088138	103	0	0	0	0
ENSMUSG00000035606	5837	7	3	1	0
ENSMUSG00000088324	112	0	0	0	0
ENSMUSG00000101563	1501	0	0	0	0
ENSMUSG00000102126	201	0	0	0	0
ENSMUSG00000100279	623	1	0	0	0
ENSMUSG00000032534	2968	579	362	281	242
ENSMUSG00000035048	1192	406	280	167	139
ENSMUSG00000099491	788	0	0	0	0
ENSMUSG00000102200	2824	0	0	0	0
ENSMUSG00000032531	4462	5611	3532	3592	3065
ENSMUSG00000093812	931	0	0	0	0
ENSMUSG00000102204	1875	0	0	0	0
ENSMUSG00000100924	260	0	0	0	0
ENSMUSG00000032547	2916	3034	1900	944	926
ENSMUSG00000032548	7122	1	0	17	10
ENSMUSG00000084539	322	0	0	0	0
ENSMUSG00000065466	104	0	0	0	0
ENSMUSG00000077438	130	0	0	0	0
ENSMUSG00000032549	5007	92	68	94	90
ENSMUSG00000102461	2474	0	0	1	1
ENSMUSG00000032553	3064	462	276	223	203
ENSMUSG00000090639	3028	0	0	0	0
ENSMUSG00000032554	2749	0	0	0	0
ENSMUSG00000033688	2284	2	0	0	0
ENSMUSG00000032555	5224	838	507	243	274
ENSMUSG00000032803	4620	3876	2619	1631	1490
ENSMUSG00000101419	377	0	0	0	0
ENSMUSG00000086236	2394	3	2	2	1
ENSMUSG00000032556	1666	2	0	7	10
ENSMUSG00000102727	2208	1	0	2	1
ENSMUSG00000103169	318	0	0	0	0
ENSMUSG00000085168	857	0	0	0	0
ENSMUSG00000042757	3770	0	0	1	0
ENSMUSG00000089497	103	0	0	0	0
ENSMUSG00000102257	2232	0	0	0	0
ENSMUSG00000099616	2765	0	0	0	0
ENSMUSG00000102441	1589	0	0	0	0
ENSMUSG00000100266	394	0	0	0	0
ENSMUSG00000099722	893	0	0	0	0
ENSMUSG00000032558	5899	356	234	398	389
ENSMUSG00000101152	365	0	0	0	0
ENSMUSG00000103062	2172	4	1	0	1
ENSMUSG00000032557	2404	1035	685	415	358
ENSMUSG00000104268	129	0	0	0	0
ENSMUSG00000090150	3519	653	452	263	295
